match_id,year,tournament_id,tournament_name,stage_name,knockout_stage,team_a_id,team_b_id,team_a_name,team_b_name,team_a_elo_pre,team_b_elo_pre,team_a_gf_avg,team_a_ga_avg,team_b_gf_avg,team_b_ga_avg,goals_a,goals_b,penalty_shootout,target,elo_diff,matches_played_diff,win_rate_diff,gf_avg_diff,ga_avg_diff,form_points_diff,experience_diff,host_advantage,h2h_played,h2h_a_win_rate,h2h_goal_diff_avg,same_confederation,team_a_conf,team_b_conf
M-2014-36,2014,WC-2014,2014 FIFA Men's World Cup,group stage,0,T-18,T-46,Croatia,Mexico,1573.3246227683092,1531.4804149507393,1.3333333333333333,0.9333333333333333,1.0392156862745099,1.7450980392156863,1,3,0,2,41.844207817569895,-36,0.21176470588235297,0.2941176470588234,-0.8117647058823529,-0.3999999999999999,-11,0,1,0.0,-1.0,0,UEFA,CONCACAF
M-2014-37,2014,WC-2014,2014 FIFA Men's World Cup,group stage,0,T-28,T-17,England,Costa Rica,1614.6599563935908,1507.3129527640324,1.2950819672131149,0.9180327868852459,1.3333333333333333,1.8333333333333333,0,0,0,1,107.34700362955846,49,0.0095628415300546,-0.0382513661202184,-0.9153005464480873,-0.3999999999999999,10,0,0,,,0,UEFA,CONCACAF
M-2014-38,2014,WC-2014,2014 FIFA Men's World Cup,group stage,0,T-84,T-41,Uruguay,Italy,1504.9969963303577,1686.1446214692437,1.6122448979591837,1.4081632653061225,1.5679012345679013,0.9259259259259259,1,0,0,0,-181.14762513888604,-32,-0.16780045351473927,0.04434366339128237,0.48223733938019653,-0.19999999999999996,-6,0,2,0.5,-1.0,0,CONMEBOL,UEFA
M-2014-39,2014,WC-2014,2014 FIFA Men's World Cup,group stage,0,T-44,T-16,Japan,Colombia,1478.061790886348,1494.6561927354073,0.8125,1.125,1.2666666666666666,1.6,1,4,0,2,-16.594401849059295,1,-0.08333333333333331,-0.4541666666666666,-0.4750000000000001,-0.8,0,0,0,,,0,AFC,CONMEBOL
M-2014-40,2014,WC-2014,2014 FIFA Men's World Cup,group stage,0,T-42,T-33,Ivory Coast,Greece,1519.0298935191504,1370.2529925332356,1.5,1.5,0.25,2.25,1,2,0,2,148.77690098591484,0,0.25,1.25,-0.75,0.5999999999999999,0,0,0,,,0,CAF,UEFA
M-2014-41,2014,WC-2014,2014 FIFA Men's World Cup,group stage,0,T-08,T-38,Bosnia and Herzegovina,Iran,1467.4844819466973,1389.020018633905,0.5,1.5,0.5454545454545454,1.7272727272727273,3,1,0,0,78.4644633127923,-9,-0.09090909090909091,-0.045454545454545414,-0.2272727272727273,-0.4,-3,0,0,,,0,UEFA,AFC
M-2014-42,2014,WC-2014,2014 FIFA Men's World Cup,group stage,0,T-50,T-03,Nigeria,Argentina,1462.6665063527646,1714.9353897242222,1.125,1.3125,1.75,1.125,2,3,0,2,-252.2688833714576,-56,-0.22916666666666663,-0.625,0.1875,-1.4,-11,0,3,0.0,-1.0,0,CAF,CONMEBOL
M-2014-43,2014,WC-2014,2014 FIFA Men's World Cup,group stage,0,T-75,T-35,Switzerland,Honduras,1476.4843814835779,1410.098056879216,1.3666666666666667,1.9,0.375,1.375,3,0,0,0,66.38632460436179,22,0.3333333333333333,0.9916666666666667,0.5249999999999999,1.2,7,0,1,1.0,-0.0,0,UEFA,CONCACAF
M-2014-44,2014,WC-2014,2014 FIFA Men's World Cup,group stage,0,T-30,T-25,France,Ecuador,1685.4107664566418,1516.9217438550595,1.8571428571428572,1.25,1.1111111111111112,1.2222222222222223,0,0,0,1,168.4890226015823,47,0.03769841269841273,0.746031746031746,0.02777777777777768,0.19999999999999996,11,0,0,,,0,UEFA,CONMEBOL
M-2014-45,2014,WC-2014,2014 FIFA Men's World Cup,group stage,0,T-58,T-32,Portugal,Ghana,1580.5744569367625,1523.2660852319048,1.64,1.12,1.0909090909090908,1.2727272727272727,2,1,0,0,57.30837170485779,14,0.11636363636363634,0.5490909090909091,-0.1527272727272726,0.0,3,0,0,,,0,UEFA,CAF
M-2014-46,2014,WC-2014,2014 FIFA Men's World Cup,group stage,0,T-83,T-31,United States,Germany,1436.9104004077124,1762.3068502344704,1.1612903225806452,1.903225806451613,2.1052631578947367,1.0789473684210527,0,1,0,2,-325.39644982675804,-7,-0.39983022071307306,-0.9439728353140915,0.8242784380305603,-0.3999999999999999,2,0,2,0.0,-1.5,0,CONCACAF,UEFA
M-2014-47,2014,WC-2014,2014 FIFA Men's World Cup,group stage,0,T-62,T-01,Russia,Algeria,1465.2331358357283,1454.2962592586405,1.5,1.5,1.0,1.4545454545454546,1,1,0,1,10.936876577087787,-3,-0.022727272727272707,0.5,0.045454545454545414,0.0,-1,0,0,,,0,UEFA,CAF
M-2014-48,2014,WC-2014,2014 FIFA Men's World Cup,group stage,0,T-71,T-06,South Korea,Belgium,1397.162102409729,1520.8057019930643,1.0333333333333334,2.2,1.2894736842105263,1.6842105263157894,0,1,0,2,-123.64359958333534,-8,-0.14912280701754385,-0.2561403508771929,0.5157894736842108,-1.6,-3,0,2,0.0,-1.0,0,AFC,UEFA
M-2014-49,2014,WC-2014,2014 FIFA Men's World Cup,round of 16,1,T-09,T-13,Brazil,Chile,1822.9702196854064,1539.344400471248,2.1818181818181817,0.898989898989899,1.21875,1.5,1,1,1,1,283.62581921415835,67,0.353219696969697,0.9630681818181817,-0.601010101010101,0.8,11,1,3,1.0,2.6666666666666665,1,CONMEBOL,CONMEBOL
M-2014-50,2014,WC-2014,2014 FIFA Men's World Cup,round of 16,1,T-16,T-84,Colombia,Uruguay,1527.9857742846411,1534.572357915634,1.4375,1.5625,1.6,1.38,2,0,0,0,-6.586583630992891,-34,-0.025000000000000022,-0.1625000000000001,0.1825000000000001,1.2,-7,0,1,0.0,-1.0,1,CONMEBOL,CONMEBOL
M-2014-51,2014,WC-2014,2014 FIFA Men's World Cup,round of 16,1,T-48,T-46,Netherlands,Mexico,1769.3517437791172,1565.0761654540433,1.7608695652173914,1.0217391304347827,1.0769230769230769,1.7307692307692308,2,1,0,0,204.27557832507387,-6,0.27424749163879597,0.6839464882943145,-0.7090301003344481,1.0,-5,0,1,0.0,0.0,0,UEFA,CONCACAF
M-2014-52,2014,WC-2014,2014 FIFA Men's World Cup,round of 16,1,T-33,T-17,Greece,Costa Rica,1398.329551127678,1513.3029394511962,0.4444444444444444,2.111111111111111,1.2307692307692308,1.6923076923076923,1,1,1,1,-114.97338832351807,-4,-0.16239316239316243,-0.7863247863247864,0.41880341880341887,0.0,-1,0,0,,,0,UEFA,CONCACAF
M-2014-53,2014,WC-2014,2014 FIFA Men's World Cup,round of 16,1,T-50,T-30,Nigeria,France,1455.079832834474,1676.4067776332174,1.1764705882352942,1.411764705882353,1.8245614035087718,1.2280701754385965,0,2,0,2,-221.3269447987434,-40,-0.17956656346749222,-0.6480908152734777,0.1836945304437565,-0.3999999999999999,-9,0,0,,,0,CAF,UEFA
M-2014-54,2014,WC-2014,2014 FIFA Men's World Cup,round of 16,1,T-31,T-01,Germany,Algeria,1767.6340373481544,1454.9256286120092,2.076923076923077,1.0512820512820513,1.0,1.4166666666666667,2,1,0,0,312.7084087361452,27,0.41666666666666663,1.076923076923077,-0.3653846153846154,1.0,4,0,0,,,0,UEFA,CAF
M-2014-55,2014,WC-2014,2014 FIFA Men's World Cup,round of 16,1,T-75,T-03,Switzerland,Argentina,1504.8769660366347,1722.5220632425128,1.4193548387096775,1.8387096774193548,1.7671232876712328,1.1369863013698631,0,1,0,2,-217.64509720587807,-42,-0.19310649580203265,-0.34776844896155534,0.7017233760494916,-1.0,-6,0,1,0.0,-2.0,0,UEFA,CONMEBOL
M-2014-56,2014,WC-2014,2014 FIFA Men's World Cup,round of 16,1,T-06,T-83,Belgium,United States,1533.9741947787336,1431.5832132940284,1.2820512820512822,1.641025641025641,1.125,1.875,2,1,0,0,102.39098148470521,7,0.08333333333333331,0.15705128205128216,-0.23397435897435903,1.0,2,0,1,0.0,-3.0,0,UEFA,CONCACAF
M-2014-57,2014,WC-2014,2014 FIFA Men's World Cup,quarter-finals,1,T-30,T-31,France,Germany,1689.5205568183667,1773.3076207916224,1.8275862068965518,1.206896551724138,2.075,1.05,0,1,0,2,-83.78706397325573,18,-0.19224137931034485,-0.24741379310344835,0.15689655172413786,-0.6000000000000001,6,0,0,,,1,UEFA,UEFA
M-2014-58,2014,WC-2014,2014 FIFA Men's World Cup,quarter-finals,1,T-16,T-09,Colombia,Brazil,1558.5544375094923,1809.5087540601392,1.4705882352941178,1.4705882352941178,2.17,0.9,1,2,0,2,-250.9543165506468,-83,-0.278235294117647,-0.6994117647058822,0.5705882352941177,0.7999999999999998,-15,-1,0,,,1,CONMEBOL,CONMEBOL
M-2014-59,2014,WC-2014,2014 FIFA Men's World Cup,quarter-finals,1,T-03,T-06,Argentina,Belgium,1731.4102405889316,1548.2450055466884,1.7567567567567568,1.1216216216216217,1.3,1.625,1,0,0,0,183.16523504224324,34,0.20405405405405408,0.45675675675675675,-0.5033783783783783,0.0,4,0,2,0.5,0.5,0,CONMEBOL,UEFA
M-2014-60,2014,WC-2014,2014 FIFA Men's World Cup,quarter-finals,1,T-17,T-48,Costa Rica,Netherlands,1506.915995316684,1778.7833170265174,1.2142857142857142,1.6428571428571428,1.7659574468085106,1.0212765957446808,0,0,1,1,-271.8673217098333,-33,-0.196048632218845,-0.5516717325227964,0.621580547112462,-0.7999999999999998,-6,0,0,,,0,CONCACAF,UEFA
M-2014-61,2014,WC-2014,2014 FIFA Men's World Cup,semi-finals,1,T-09,T-31,Brazil,Germany,1817.1420583259867,1788.5758256973259,2.1683168316831685,0.900990099009901,2.048780487804878,1.024390243902439,1,7,0,2,28.566232628660828,60,0.010142477662400284,0.11953634387829037,-0.12340014489253803,-0.3999999999999999,12,1,1,1.0,2.0,0,CONMEBOL,UEFA
M-2014-62,2014,WC-2014,2014 FIFA Men's World Cup,semi-finals,1,T-03,T-48,Argentina,Netherlands,1741.7456074037498,1765.7005647443766,1.7466666666666666,1.1066666666666667,1.7291666666666667,1.0,0,0,1,1,-23.954957340626834,27,0.018333333333333424,0.01749999999999985,0.10666666666666669,0.3999999999999999,6,0,4,0.5,-0.75,0,CONMEBOL,UEFA
M-2014-63,2014,WC-2014,2014 FIFA Men's World Cup,third-place match,1,T-09,T-48,Brazil,Netherlands,1771.1555516043024,1764.3237875091247,2.156862745098039,0.9607843137254902,1.6938775510204083,0.9795918367346939,0,3,0,2,6.831764095177732,53,0.15566226490596236,0.46298519407763083,-0.01880752300920363,-0.6000000000000001,10,1,4,0.25,-0.5,0,CONMEBOL,UEFA
M-2014-64,2014,WC-2014,2014 FIFA Men's World Cup,final,1,T-31,T-03,Germany,Argentina,1834.56233241901,1743.1223846390017,2.1666666666666665,1.0238095238095237,1.7236842105263157,1.0921052631578947,1,0,0,0,91.43994778000842,-34,0.137844611528822,0.4429824561403508,-0.06829573934837097,0.0,-8,0,2,0.5,2.0,0,UEFA,CONMEBOL
M-2018-01,2018,WC-2018,2018 FIFA Men's World Cup,group stage,0,T-63,T-62,Saudi Arabia,Russia,1349.8823304926038,1464.6037664823596,0.6923076923076923,2.4615384615384617,1.4444444444444444,1.4444444444444444,0,5,0,2,-114.72143598975572,4,-0.06837606837606836,-0.7521367521367521,1.0170940170940173,-0.2,1,-1,0,,,0,AFC,UEFA
M-2018-02,2018,WC-2018,2018 FIFA Men's World Cup,group stage,0,T-26,T-84,Egypt,Uruguay,1469.6405789457535,1504.0036946907828,0.75,1.5,1.5686274509803921,1.392156862745098,0,1,0,2,-34.36311574502929,-47,-0.39215686274509803,-0.8186274509803921,0.10784313725490202,-0.7,-10,0,0,,,0,CAF,CONMEBOL
M-2018-03,2018,WC-2018,2018 FIFA Men's World Cup,group stage,0,T-47,T-38,Morocco,Iran,1477.5333305104284,1365.6823023557165,0.9230769230769231,1.3846153846153846,0.5833333333333334,1.8333333333333333,0,1,0,2,111.85102815471191,1,0.07051282051282053,0.33974358974358976,-0.4487179487179487,0.4,0,0,0,,,0,CAF,AFC
M-2018-04,2018,WC-2018,2018 FIFA Men's World Cup,group stage,0,T-58,T-73,Portugal,Spain,1597.3051183375492,1654.1220658412324,1.6538461538461537,1.1153846153846154,1.5689655172413792,1.1206896551724137,3,3,0,1,-56.816947503683195,-32,0.0,0.08488063660477452,-0.0053050397877982824,-0.8,-8,0,1,0.0,-1.0,1,UEFA,UEFA
M-2018-05,2018,WC-2018,2018 FIFA Men's World Cup,group stage,0,T-30,T-04,France,Australia,1674.2523519126632,1434.7859076991276,1.7966101694915255,1.2033898305084745,0.8461538461538461,2.0,2,1,0,0,239.46644421353562,46,0.32073011734028684,0.9504563233376794,-0.7966101694915255,1.2,10,0,0,,,0,UEFA,AFC
M-2018-06,2018,WC-2018,2018 FIFA Men's World Cup,group stage,0,T-03,T-37,Argentina,Iceland,1728.267833720274,1500.0,1.7012987012987013,1.0909090909090908,,,1,1,0,1,228.26783372027398,77,,,,,16,0,0,,,0,CONMEBOL,UEFA
M-2018-07,2018,WC-2018,2018 FIFA Men's World Cup,group stage,0,T-22,T-56,Denmark,Peru,1542.8045623011253,1461.5446612877,1.6875,1.5,1.2666666666666666,2.066666666666667,1,0,0,0,81.2599010134254,1,0.23333333333333334,0.4208333333333334,-0.5666666666666669,0.7999999999999999,0,0,0,,,0,UEFA,CONMEBOL
M-2018-08,2018,WC-2018,2018 FIFA Men's World Cup,group stage,0,T-18,T-50,Croatia,Nigeria,1539.728872265005,1441.9660536493247,1.3125,1.0625,1.1111111111111112,1.4444444444444444,2,0,0,0,97.76281861568032,-2,0.1597222222222222,0.20138888888888884,-0.3819444444444444,0.0,-1,0,0,,,0,UEFA,CAF
M-2018-09,2018,WC-2018,2018 FIFA Men's World Cup,group stage,0,T-66,T-17,Serbia,Costa Rica,1490.413320865007,1519.9987475988248,0.6666666666666666,1.0,1.1333333333333333,1.5333333333333334,1,0,0,0,-29.585426733817712,-12,0.0,-0.4666666666666667,-0.5333333333333334,-0.8,-3,0,0,,,0,UEFA,CONCACAF
M-2018-10,2018,WC-2018,2018 FIFA Men's World Cup,group stage,0,T-31,T-46,Germany,Mexico,1849.4168833377378,1555.6445922066432,2.13953488372093,1.0,1.0754716981132075,1.7358490566037736,0,1,0,2,293.77229113109456,-10,0.43352347520842477,1.0640631856077225,-0.7358490566037736,1.6,-7,0,1,1.0,1.0,0,UEFA,CONCACAF
M-2018-11,2018,WC-2018,2018 FIFA Men's World Cup,group stage,0,T-09,T-75,Brazil,Switzerland,1735.4674213706605,1495.9887886902159,2.1359223300970873,0.9805825242718447,1.375,1.8125,1,1,0,1,239.47863268044466,71,0.3358616504854369,0.7609223300970873,-0.8319174757281553,0.0,10,0,1,0.0,0.0,0,CONMEBOL,UEFA
M-2018-12,2018,WC-2018,2018 FIFA Men's World Cup,group stage,0,T-71,T-74,South Korea,Sweden,1383.9936096240597,1573.0081629246736,1.0,2.161290322580645,1.608695652173913,1.5,0,1,0,2,-189.0145533006139,-15,-0.18653576437587657,-0.6086956521739131,0.661290322580645,-0.6,-2,0,0,,,0,AFC,UEFA
M-2018-13,2018,WC-2018,2018 FIFA Men's World Cup,group stage,0,T-54,T-06,Panama,Belgium,1500.0,1537.9096387318702,,,1.2682926829268293,1.6097560975609757,0,3,0,2,-37.909638731870245,-41,,,,,-12,0,0,,,0,CONCACAF,UEFA
M-2018-14,2018,WC-2018,2018 FIFA Men's World Cup,group stage,0,T-79,T-28,Tunisia,England,1397.445062309422,1608.669969706427,0.6666666666666666,1.4166666666666667,1.2741935483870968,0.9032258064516129,1,2,0,2,-211.22490739700515,-50,-0.3360215053763441,-0.6075268817204301,0.5134408602150539,-0.4,-10,0,1,0.0,-2.0,0,CAF,UEFA
M-2018-15,2018,WC-2018,2018 FIFA Men's World Cup,group stage,0,T-44,T-16,Japan,Colombia,1444.7322093371142,1550.9211332436448,0.8235294117647058,1.2941176470588236,1.4444444444444444,1.5,2,1,0,0,-106.18892390653059,-1,-0.15359477124183007,-0.6209150326797386,-0.2058823529411764,-1.4,0,0,1,0.0,-3.0,0,AFC,CONMEBOL
M-2018-16,2018,WC-2018,2018 FIFA Men's World Cup,group stage,0,T-57,T-65,Poland,Senegal,1499.1296731642285,1532.6154356511756,1.4193548387096775,1.2903225806451613,1.4,1.2,1,2,0,2,-33.485762486947124,26,0.08387096774193548,0.01935483870967758,0.0903225806451613,-0.40000000000000013,6,0,0,,,0,UEFA,CAF
M-2018-17,2018,WC-2018,2018 FIFA Men's World Cup,group stage,0,T-26,T-62,Egypt,Russia,1451.6122539806006,1491.8559331080394,0.6,1.4,1.8,1.3,1,3,0,2,-40.24367912743878,-5,-0.3,-1.2000000000000002,0.09999999999999987,-0.6,-1,-1,0,,,0,CAF,UEFA
M-2018-18,2018,WC-2018,2018 FIFA Men's World Cup,group stage,0,T-58,T-47,Portugal,Morocco,1600.546917850146,1451.3082539625152,1.7037037037037037,1.1851851851851851,0.8571428571428571,1.3571428571428572,1,0,0,0,149.23866388763076,13,0.3386243386243386,0.8465608465608466,-0.1719576719576721,0.19999999999999996,2,0,1,0.0,-2.0,0,UEFA,CAF
M-2018-19,2018,WC-2018,2018 FIFA Men's World Cup,group stage,0,T-63,T-84,Saudi Arabia,Uruguay,1322.630163866924,1522.0320196559358,0.6428571428571429,2.642857142857143,1.5576923076923077,1.3653846153846154,0,1,0,2,-199.40185578901173,-38,-0.260989010989011,-0.9148351648351648,1.2774725274725274,-1.6,-8,0,0,,,0,AFC,CONMEBOL
M-2018-20,2018,WC-2018,2018 FIFA Men's World Cup,group stage,0,T-73,T-38,Spain,Iran,1650.8802663286356,1391.9073789036297,1.5932203389830508,1.152542372881356,0.6153846153846154,1.6923076923076923,1,0,0,0,258.97288742500587,46,0.3376792698826597,0.9778357235984354,-0.5397653194263363,0.3999999999999999,10,0,0,,,0,UEFA,AFC
M-2018-21,2018,WC-2018,2018 FIFA Men's World Cup,group stage,0,T-22,T-04,Denmark,Australia,1558.2103337805206,1426.7357763501532,1.6470588235294117,1.411764705882353,0.8571428571428571,2.0,1,1,0,1,131.47455743036744,3,0.3865546218487395,0.7899159663865546,-0.588235294117647,0.6,0,0,0,,,0,UEFA,AFC
M-2018-22,2018,WC-2018,2018 FIFA Men's World Cup,group stage,0,T-30,T-56,France,Peru,1682.3024832616377,1446.1388898083046,1.8,1.2,1.1875,2.0,1,0,0,0,236.16359345333308,44,0.23333333333333334,0.6125,-0.8,1.6,10,0,0,,,0,UEFA,CONMEBOL
M-2018-23,2018,WC-2018,2018 FIFA Men's World Cup,group stage,0,T-18,T-03,Croatia,Argentina,1561.503306368988,1716.7404624613293,1.3529411764705883,1.0,1.6923076923076923,1.0897435897435896,3,0,0,0,-155.23715609234137,-61,-0.0678733031674208,-0.339366515837104,-0.08974358974358965,-0.20000000000000018,-12,0,1,0.0,-1.0,0,UEFA,CONMEBOL
M-2018-24,2018,WC-2018,2018 FIFA Men's World Cup,group stage,0,T-17,T-09,Costa Rica,Brazil,1498.2997780470441,1723.517101583381,1.0625,1.5,2.125,0.9807692307692307,0,2,0,2,-225.21732353633683,-88,-0.36057692307692313,-1.0625,0.5192307692307693,0.19999999999999996,-16,0,2,0.0,-2.0,0,CONCACAF,CONMEBOL
M-2018-25,2018,WC-2018,2018 FIFA Men's World Cup,group stage,0,T-50,T-37,Nigeria,Iceland,1420.1916195453418,1511.5273712589446,1.0526315789473684,1.4736842105263157,1.0,1.0,2,0,0,0,-91.3357517136028,18,0.2631578947368421,0.05263157894736836,0.4736842105263157,-0.19999999999999996,5,0,0,,,0,CAF,UEFA
M-2018-26,2018,WC-2018,2018 FIFA Men's World Cup,group stage,0,T-66,T-75,Serbia,Switzerland,1512.1122904167878,1507.9391084774954,0.75,0.75,1.3636363636363635,1.7878787878787878,1,2,0,2,4.173181939292363,-29,0.16666666666666669,-0.6136363636363635,-1.0378787878787878,0.10000000000000009,-9,0,0,,,1,UEFA,UEFA
M-2018-27,2018,WC-2018,2018 FIFA Men's World Cup,group stage,0,T-79,T-06,Tunisia,Belgium,1388.298769753754,1569.1057775981571,0.6923076923076923,1.4615384615384615,1.3095238095238095,1.5714285714285714,2,5,0,2,-180.8070078444032,-29,-0.2802197802197802,-0.6172161172161172,-0.10989010989010994,-2.1999999999999997,-8,0,1,1.0,-0.0,0,CAF,UEFA
M-2018-28,2018,WC-2018,2018 FIFA Men's World Cup,group stage,0,T-71,T-46,South Korea,Mexico,1373.9142229136528,1589.419286309945,0.96875,2.125,1.0740740740740742,1.7037037037037037,1,2,0,2,-215.50506339629214,-22,-0.12152777777777779,-0.10532407407407418,0.4212962962962963,-1.8,-6,0,1,0.0,-2.0,0,AFC,CONCACAF
M-2018-29,2018,WC-2018,2018 FIFA Men's World Cup,group stage,0,T-31,T-74,Germany,Sweden,1815.642189234436,1583.0875496350804,2.090909090909091,1.0,1.5957446808510638,1.4680851063829787,2,1,0,0,232.5546395993556,-3,0.3201160541586073,0.495164410058027,-0.46808510638297873,0.7999999999999998,-3,0,2,1.0,1.5,1,UEFA,UEFA
M-2018-30,2018,WC-2018,2018 FIFA Men's World Cup,group stage,0,T-28,T-54,England,Panama,1617.816262262095,1468.803861133713,1.2857142857142858,0.9047619047619048,0.0,3.0,6,1,0,0,149.01240112838195,62,0.42857142857142855,1.2857142857142858,-2.0952380952380953,0.8,14,0,0,,,0,UEFA,CONCACAF
M-2018-31,2018,WC-2018,2018 FIFA Men's World Cup,group stage,0,T-44,T-65,Japan,Senegal,1470.6614509691817,1550.6937866360688,0.8888888888888888,1.2777777777777777,1.5,1.1666666666666667,2,2,0,1,-80.03233566688709,12,-0.2222222222222222,-0.6111111111111112,0.11111111111111094,-0.6000000000000001,4,0,0,,,0,AFC,CAF
M-2018-32,2018,WC-2018,2018 FIFA Men's World Cup,group stage,0,T-57,T-16,Poland,Colombia,1481.0513221793353,1524.9918916115776,1.40625,1.3125,1.4210526315789473,1.5263157894736843,0,3,0,2,-43.94056943224223,13,0.10032894736842107,-0.014802631578947345,-0.2138157894736843,-0.6000000000000001,2,0,0,,,0,UEFA,CONMEBOL
M-2018-33,2018,WC-2018,2018 FIFA Men's World Cup,group stage,0,T-26,T-63,Egypt,Saudi Arabia,1425.0717148346423,1312.99487878811,0.6666666666666666,1.6666666666666667,0.6,2.533333333333333,1,2,0,2,112.07683604653221,-9,-0.13333333333333333,0.06666666666666665,-0.8666666666666665,0.2,-2,0,0,,,0,CAF,AFC
M-2018-34,2018,WC-2018,2018 FIFA Men's World Cup,group stage,0,T-84,T-62,Uruguay,Russia,1531.6673047347497,1518.3964722539977,1.5471698113207548,1.3396226415094339,1.9090909090909092,1.2727272727272727,3,0,0,0,13.270832480752006,42,0.05145797598627788,-0.36192109777015435,0.06689536878216118,0.7999999999999998,9,-1,0,,,0,CONMEBOL,UEFA
M-2018-35,2018,WC-2018,2018 FIFA Men's World Cup,group stage,0,T-73,T-47,Spain,Morocco,1658.2325269899106,1439.4070470359172,1.5833333333333333,1.1333333333333333,0.8,1.3333333333333333,2,2,0,1,218.8254799539934,45,0.3666666666666667,0.7833333333333332,-0.19999999999999996,0.5999999999999999,10,0,0,,,0,UEFA,CAF
M-2018-36,2018,WC-2018,2018 FIFA Men's World Cup,group stage,0,T-38,T-58,Iran,Portugal,1384.5551182423546,1612.448124776744,0.5714285714285714,1.6428571428571428,1.6785714285714286,1.1428571428571428,1,1,0,1,-227.89300653438931,-14,-0.35714285714285715,-1.1071428571428572,0.5,-0.8,-2,0,1,0.0,-2.0,0,AFC,UEFA
M-2018-37,2018,WC-2018,2018 FIFA Men's World Cup,group stage,0,T-56,T-04,Peru,Australia,1437.9658116210069,1433.962366239774,1.1176470588235294,1.9411764705882353,0.8666666666666667,1.9333333333333333,2,0,0,0,4.00344538123295,2,0.10196078431372549,0.25098039215686274,0.007843137254901933,0.2,0,0,0,,,0,CONMEBOL,AFC
M-2018-38,2018,WC-2018,2018 FIFA Men's World Cup,group stage,0,T-30,T-22,France,Denmark,1690.4755614489354,1550.9837438908999,1.7868852459016393,1.180327868852459,1.6111111111111112,1.3888888888888888,0,0,0,1,139.49181755803556,43,-0.008196721311475419,0.17577413479052817,-0.20856102003642984,0.6000000000000001,10,0,2,0.5,-0.5,1,UEFA,UEFA
M-2018-39,2018,WC-2018,2018 FIFA Men's World Cup,group stage,0,T-37,T-18,Iceland,Croatia,1473.8175997924182,1611.177827083693,0.5,1.5,1.4444444444444444,0.9444444444444444,1,2,0,2,-137.3602272912749,-16,-0.5,-0.9444444444444444,0.5555555555555556,-1.3,-4,0,0,,,1,UEFA,UEFA
M-2018-40,2018,WC-2018,2018 FIFA Men's World Cup,group stage,0,T-03,T-50,Argentina,Nigeria,1667.0659417466243,1457.9013910118683,1.6708860759493671,1.1139240506329113,1.1,1.4,2,1,0,0,209.16455073475595,59,0.23164556962025312,0.570886075949367,-0.2860759493670886,-0.19999999999999996,11,0,4,1.0,1.0,0,CONMEBOL,CAF
M-2018-41,2018,WC-2018,2018 FIFA Men's World Cup,group stage,0,T-71,T-31,South Korea,Germany,1364.940590509036,1823.9511981089843,0.9696969696969697,2.121212121212121,2.088888888888889,1.0,2,0,0,0,-459.01060759994834,-12,-0.5373737373737374,-1.1191919191919193,1.121212121212121,-2.1999999999999997,1,0,2,0.0,-1.0,0,AFC,UEFA
M-2018-42,2018,WC-2018,2018 FIFA Men's World Cup,group stage,0,T-74,T-46,Sweden,Mexico,1574.7785407605322,1598.3929187145618,1.5833333333333333,1.4791666666666667,1.0909090909090908,1.690909090909091,3,0,0,0,-23.614377954029578,-7,0.06325757575757579,0.49242424242424243,-0.21174242424242418,-0.6000000000000001,-4,0,1,1.0,3.0,0,UEFA,CONCACAF
M-2018-43,2018,WC-2018,2018 FIFA Men's World Cup,group stage,0,T-66,T-09,Serbia,Brazil,1491.8720743058416,1736.4028346225628,0.8,1.0,2.123809523809524,0.9714285714285714,0,2,0,2,-244.53076031672117,-100,-0.2761904761904762,-1.3238095238095238,0.02857142857142858,-0.19999999999999996,-19,0,0,,,0,UEFA,CONMEBOL
M-2018-44,2018,WC-2018,2018 FIFA Men's World Cup,group stage,0,T-75,T-17,Switzerland,Costa Rica,1528.1793245884417,1485.4140450078623,1.3823529411764706,1.7647058823529411,1.0,1.5294117647058822,2,2,0,1,42.76527958057932,17,0.05882352941176472,0.38235294117647056,0.23529411764705888,0.7999999999999999,6,0,0,,,0,UEFA,CONCACAF
M-2018-45,2018,WC-2018,2018 FIFA Men's World Cup,group stage,0,T-57,T-44,Poland,Japan,1450.4543610996395,1475.188689825971,1.3636363636363635,1.3636363636363635,0.9473684210526315,1.3157894736842106,1,0,0,0,-24.73432872633157,14,0.19138755980861244,0.416267942583732,0.047846889952152916,-0.4,2,0,0,,,0,UEFA,AFC
M-2018-46,2018,WC-2018,2018 FIFA Men's World Cup,group stage,0,T-16,T-65,Colombia,Senegal,1555.5888526912734,1546.1665477792794,1.5,1.45,1.5714285714285714,1.2857142857142858,1,0,0,0,9.422304911993933,13,-0.028571428571428525,-0.0714285714285714,0.16428571428571415,0.19999999999999996,4,0,0,,,0,CONMEBOL,CAF
M-2018-47,2018,WC-2018,2018 FIFA Men's World Cup,group stage,0,T-28,T-06,England,Belgium,1641.6404598297313,1587.3753551546047,1.359375,0.90625,1.3953488372093024,1.5813953488372092,0,1,0,2,54.26510467512662,21,0.06540697674418605,-0.03597383720930236,-0.6751453488372092,-1.0,2,0,2,0.5,0.5,1,UEFA,UEFA
